,rec_num,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,state,city_development_matrics
6648,6649,29133,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,55,0.0,CA,9.200000000000001
6649,6650,16397,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,6,0.0,CA,8.040000000000001
6650,6651,7219,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,112,0.0,CA,9.200000000000001
6651,6652,30106,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,12,0.0,CA,9.200000000000001
6652,6653,12652,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,never,33,0.0,CA,9.24
6653,6654,4512,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,>4,19,0.0,CA,8.040000000000001
6654,6655,29302,city_73,0.754,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,1,157,0.0,CA,7.54
6655,6656,24287,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,never,31,1.0,CA,6.24
6656,6657,11262,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,100-500,Pvt Ltd,2,42,0.0,CA,9.26
6657,6658,21320,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9,0.0,CA,6.24
6658,6659,10225,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,3,180,0.0,CA,9.200000000000001
6659,6660,8716,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,77,0.0,CA,9.200000000000001
6660,6661,2893,city_89,0.925,Male,No relevent experience,Full time course,High School,,7,,Pvt Ltd,never,47,0.0,CA,9.25
6661,6662,4382,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,180,1.0,CA,6.24
6662,6663,26546,city_45,0.89,Male,Has relevent experience,,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,34,0.0,CA,8.9
6663,6664,31332,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,31,0.0,CA,9.200000000000001
6664,6665,5716,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,167,0.0,CA,8.84
6665,6666,25705,city_116,0.743,Male,No relevent experience,no_enrollment,,,2,,,never,118,0.0,CA,7.43
6666,6667,21764,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,12,,,,51,1.0,CA,6.82
6667,6668,23417,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,2,23,0.0,CA,9.26
6668,6669,3494,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,1,47,0.0,CA,8.97
6669,6670,27121,city_71,0.884,,No relevent experience,no_enrollment,Graduate,Business Degree,16,,,>4,80,0.0,CA,8.84
6670,6671,29815,city_109,0.701,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,2,65,1.0,CA,7.01
6671,6672,33163,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,15,0.0,CA,8.959999999999999
6672,6673,5744,city_67,0.855,Male,Has relevent experience,Part time course,High School,,10,1000-4999,Public Sector,1,43,0.0,CA,8.55
6673,6674,16519,city_90,0.698,,No relevent experience,Part time course,Graduate,STEM,4,,,1,39,0.0,CA,6.9799999999999995
6674,6675,24932,city_165,0.903,Male,No relevent experience,Full time course,Masters,Humanities,<1,,,never,112,1.0,CA,9.030000000000001
6675,6676,28676,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,126,0.0,CA,9.200000000000001
6676,6677,15070,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,152,0.0,CA,8.469999999999999
6677,6678,12360,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,7,0.0,CA,9.389999999999999
6678,6679,29472,city_27,0.848,,No relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,105,0.0,CA,8.48
6679,6680,20676,city_16,0.91,Male,Has relevent experience,Part time course,High School,,14,,,1,15,1.0,CA,9.1
6680,6681,32854,city_10,0.895,,No relevent experience,Full time course,High School,,8,,,,110,0.0,CA,8.95
6681,6682,27994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Funded Startup,1,64,0.0,CA,9.200000000000001
6682,6683,14510,city_36,0.893,,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,,>4,50,0.0,CA,8.93
6683,6684,9418,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,27,0.0,CA,9.200000000000001
6684,6685,13857,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Early Stage Startup,2,9,0.0,CA,8.97
6685,6686,2766,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,107,0.0,CA,9.49
6686,6687,15678,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,8,10/49,Pvt Ltd,2,58,1.0,CA,6.24
6687,6688,15424,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,,,never,63,1.0,CA,6.24
6688,6689,19143,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,57,0.0,CA,8.36
6689,6690,15938,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,84,0.0,CA,9.1
6690,6691,25046,city_21,0.624,,Has relevent experience,,Graduate,STEM,<1,10/49,,,8,1.0,CA,6.24
6691,6692,3146,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,50-99,Pvt Ltd,4,26,0.0,CA,9.200000000000001
6692,6693,3919,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,9,1.0,CA,9.200000000000001
6693,6694,27583,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,4,46,1.0,CA,9.200000000000001
6694,6695,7833,city_26,0.698,Male,Has relevent experience,no_enrollment,Masters,Humanities,13,50-99,Pvt Ltd,1,50,0.0,CA,6.9799999999999995
6695,6696,15028,city_74,0.579,,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,never,97,0.0,CA,5.789999999999999
6696,6697,31227,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,298,1.0,CA,6.24
6697,6698,8688,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,44,0.0,CA,9.200000000000001
6698,6699,15740,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,>4,332,1.0,CA,6.24
6699,6700,2513,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,12,0.0,CA,9.200000000000001
6700,6701,1181,city_75,0.939,,No relevent experience,Full time course,Masters,STEM,18,10000+,Pvt Ltd,4,12,0.0,CA,9.389999999999999
6701,6702,18436,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,130,0.0,CA,9.26
6702,6703,14400,city_70,0.698,,Has relevent experience,,,,3,,,1,17,1.0,CA,6.9799999999999995
6703,6704,20864,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,1,45,0.0,CA,6.9799999999999995
6704,6705,11142,city_138,0.836,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,104,0.0,CA,8.36
6705,6706,24115,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,149,0.0,CA,8.55
6706,6707,30309,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,1,103,0.0,CA,6.890000000000001
6707,6708,27271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,10/49,Pvt Ltd,1,80,0.0,CA,9.200000000000001
6708,6709,31792,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,>4,206,1.0,CA,9.200000000000001
6709,6710,14513,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Public Sector,1,29,0.0,CA,9.26
6710,6711,942,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,84,0.0,CA,9.1
6711,6712,18749,city_55,0.7390000000000001,,No relevent experience,no_enrollment,Graduate,STEM,9,,,,2,1.0,CA,7.390000000000001
6712,6713,22965,city_139,0.487,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,52,1.0,CA,4.87
6713,6714,25360,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Funded Startup,2,10,0.0,CA,8.99
6714,6715,19522,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,,Pvt Ltd,4,8,0.0,CA,8.55
6715,6716,23549,city_103,0.92,Male,No relevent experience,Part time course,High School,,<1,10000+,Pvt Ltd,1,56,0.0,CA,9.200000000000001
6716,6717,11224,city_24,0.698,Male,No relevent experience,,Graduate,STEM,3,,,never,3,0.0,CA,6.9799999999999995
6717,6718,18144,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,No Major,15,1000-4999,Pvt Ltd,>4,44,0.0,CA,9.23
6718,6719,7318,city_26,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,22,0.0,CA,6.9799999999999995
6719,6720,15855,city_102,0.804,,No relevent experience,Part time course,Graduate,STEM,1,,,1,198,0.0,CA,8.040000000000001
6720,6721,509,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,8,0.0,CA,9.200000000000001
6721,6722,2405,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Other,6,1000-4999,Pvt Ltd,1,4,0.0,CA,7.43
6722,6723,491,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,33,0.0,CA,9.24
6723,6724,27882,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Funded Startup,1,14,0.0,CA,8.95
6724,6725,25839,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,10,50-99,Pvt Ltd,1,47,0.0,CA,9.1
6725,6726,25791,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,79,0.0,CA,9.200000000000001
6726,6727,25156,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Arts,9,,,never,132,0.0,CA,9.26
6727,6728,9129,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,1,82,0.0,CA,8.97
6728,6729,11098,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,170,0.0,CA,7.4
6729,6730,19317,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,91,0.0,CA,9.200000000000001
6730,6731,2,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,15,10000+,NGO,3,128,1.0,CA,9.200000000000001
6731,6732,13243,city_73,0.754,Male,No relevent experience,Part time course,High School,,4,,,1,298,0.0,CA,7.54
6732,6733,33230,city_24,0.698,Male,No relevent experience,no_enrollment,High School,,4,,,never,37,0.0,CA,6.9799999999999995
6733,6734,3412,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,4,105,0.0,CA,9.200000000000001
6734,6735,28174,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,15,500-999,Public Sector,1,109,0.0,CA,9.200000000000001
6735,6736,20658,city_16,0.91,,Has relevent experience,no_enrollment,High School,,15,<10,Pvt Ltd,>4,38,0.0,CA,9.1
6736,6737,10918,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,Arts,15,1000-4999,,1,48,0.0,CA,9.200000000000001
6737,6738,20699,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,3,48,0.0,CA,7.54
6738,6739,5695,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,152,0.0,CA,9.1
6739,6740,20346,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,1,<10,Early Stage Startup,1,78,0.0,CA,9.200000000000001
6740,6741,22949,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,1,182,0.0,CA,9.1
6741,6742,6649,city_114,0.926,,Has relevent experience,no_enrollment,High School,,17,<10,Pvt Ltd,3,15,0.0,CA,9.26
6742,6743,77,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,78,1.0,CA,9.1
6743,6744,32434,city_104,0.924,Male,No relevent experience,Full time course,High School,,5,,,2,25,0.0,CA,9.24
6744,6745,20095,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,48,1.0,CA,6.9799999999999995
6745,6746,29463,city_20,0.7959999999999999,,No relevent experience,Part time course,Graduate,STEM,5,,,never,9,1.0,CA,7.959999999999999
6746,6747,8527,city_101,0.5579999999999999,,Has relevent experience,Full time course,,,1,<10,Early Stage Startup,never,198,0.0,CA,5.579999999999999
6747,6748,27711,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,,,4,21,1.0,CA,6.24
6748,6749,28037,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,19,500-999,Pvt Ltd,2,72,0.0,CA,8.040000000000001
6749,6750,25956,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,19,10000+,Pvt Ltd,2,91,0.0,CA,9.200000000000001
6750,6751,332,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,2,46,0.0,CA,9.1
6751,6752,6554,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,23,0.0,CA,6.24
6752,6753,16682,city_116,0.743,,No relevent experience,no_enrollment,Masters,Humanities,3,,,2,34,1.0,CA,7.43
6753,6754,8828,city_62,0.645,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0.0,CA,6.45
6754,6755,15827,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,never,102,0.0,CA,8.870000000000001
6755,6756,25781,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,3,77,0.0,CA,9.15
6756,6757,8446,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,1,41,0.0,CA,9.1
6757,6758,14311,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,27,0.0,CA,9.200000000000001
6758,6759,28658,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,never,83,0.0,CA,6.24
6759,6760,21537,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,62,1.0,CA,6.24
6760,6761,33328,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1,97,0.0,CA,9.26
6761,6762,15446,city_114,0.926,Male,No relevent experience,Part time course,High School,,6,50-99,Pvt Ltd,2,108,0.0,CA,9.26
6762,6763,1610,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,6,,Pvt Ltd,never,99,0.0,CA,9.389999999999999
6763,6764,2104,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Funded Startup,>4,32,0.0,CA,8.99
6764,6765,21602,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,91,0.0,CA,8.870000000000001
6765,6766,10755,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,18,,,1,268,1.0,CA,5.5
6766,6767,31889,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,1,17,0.0,CA,9.200000000000001
6767,6768,22145,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,10,10/49,,3,11,0.0,CA,9.200000000000001
6768,6769,12651,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,42,0.0,CA,9.26
6769,6770,24509,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,4,,,never,8,0.0,CA,9.200000000000001
6770,6771,27082,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,1,72,0.0,CA,6.24
6771,6772,27527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,22,0.0,CA,9.200000000000001
6772,6773,26410,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,>4,112,0.0,CA,9.200000000000001
6773,6774,20632,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,,,2,120,0.0,CA,5.550000000000001
6774,6775,18826,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,3,0.0,CA,9.1
6775,6776,592,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,never,43,0.0,CA,9.200000000000001
6776,6777,20397,city_114,0.926,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,,>4,62,0.0,CA,9.26
6777,6778,1194,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,39,0.0,CA,9.26
6778,6779,12629,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,153,0.0,CA,9.26
6779,6780,5330,city_107,0.518,,No relevent experience,Full time course,Phd,STEM,7,,Public Sector,>4,46,1.0,CA,5.18
6780,6781,26365,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,3,160,0.0,CA,9.200000000000001
6781,6782,8630,city_105,0.794,,No relevent experience,Part time course,Graduate,STEM,1,50-99,Pvt Ltd,1,9,0.0,CA,7.94
6782,6783,11242,city_28,0.939,,No relevent experience,no_enrollment,High School,,3,,,never,48,0.0,CA,9.389999999999999
6783,6784,28929,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,8,,,never,110,0.0,CA,9.200000000000001
6784,6785,15406,city_18,0.8240000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,1,91,0.0,CA,8.24
6785,6786,30722,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,108,0.0,CA,9.200000000000001
6786,6787,14466,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,43,1.0,CA,6.24
6787,6788,29709,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,113,0.0,CA,8.870000000000001
6788,6789,26205,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,10000+,Pvt Ltd,2,72,0.0,CA,9.200000000000001
6789,6790,2173,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,1,60,0.0,CA,8.55
6790,6791,14401,city_123,0.738,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,37,0.0,CA,7.38
6791,6792,27138,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,,>4,28,0.0,CA,9.49
6792,6793,17365,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,,45,0.0,CA,8.040000000000001
6793,6794,30940,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,6,,,4,31,1.0,CA,6.82
6794,6795,24994,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,24,0.0,CA,9.26
6795,6796,2818,city_114,0.926,,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,25,1.0,CA,9.26
6796,6797,32173,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,140,1.0,CA,6.24
6797,6798,33066,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,12,0.0,CA,8.870000000000001
6798,6799,16698,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,10,,,1,149,1.0,CA,6.9799999999999995
6799,6800,64,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188,0.0,CA,9.26
6800,6801,25187,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20,1.0,CA,9.200000000000001
6801,6802,13631,city_102,0.804,,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Funded Startup,3,146,0.0,CA,8.040000000000001
6802,6803,3949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,3,80,0.0,CA,9.200000000000001
6803,6804,13523,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,12,100-500,Public Sector,4,88,0.0,CA,9.200000000000001
6804,6805,3258,city_16,0.91,,Has relevent experience,no_enrollment,High School,,5,10/49,Funded Startup,1,77,0.0,CA,9.1
6805,6806,4000,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Other,17,10/49,Pvt Ltd,1,26,0.0,CA,9.26
6806,6807,25267,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,23,0.0,CA,8.02
6807,6808,12495,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,87,0.0,CA,9.24
6808,6809,28438,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,68,1.0,CA,7.67
6809,6810,11185,city_114,0.926,Male,Has relevent experience,Full time course,High School,,12,10/49,Pvt Ltd,>4,21,0.0,CA,9.26
6810,6811,32026,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,>4,64,0.0,CA,9.200000000000001
6811,6812,31077,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,50,1.0,CA,6.24
